09/10/20 06:21:18 AM,3983,,,,,,753,157,7,,,,
09/10/20 06:22:54 AM,3983,,,,,,397,80,4,,,,
09/10/20 06:24:29 AM,3984,,,,,,500,92,2,,,,
09/10/20 06:26:02 AM,3984,,,,,,659,197,9,,,,
09/10/20 06:27:40 AM,3984,,,,,,746,176,7,,,,
09/10/20 06:29:12 AM,3983,,,,,,693,257,8,,,,
09/10/20 06:30:50 AM,3984,,,,,,729,224,7,,,,
09/10/20 06:32:28 AM,3984,,,,,,599,180,4,,,,
09/10/20 06:34:03 AM,3983,,,,,,676,228,7,,,,
09/10/20 06:37:41 AM,3983,,,,,,709,201,5,,,,
09/10/20 06:39:15 AM,3983,,,,,,592,189,6,,,,
09/10/20 06:41:01 AM,3984,,,,,,283,101,3,,,,
09/10/20 06:42:38 AM,3984,,,,,,860,87,4,,,,
09/10/20 06:44:13 AM,3983,,,,,,547,230,10,,,,
09/10/20 06:47:52 AM,3984,,,,,,856,110,5,,,,
09/10/20 06:51:18 AM,3982,,,,,,713,130,4,,,,
09/10/20 06:52:53 AM,3984,,,,,,276,129,3,,,,
09/10/20 06:54:33 AM,3982,,,,,,340,71,2,,,,
09/10/20 07:01:53 AM,3982,,,,,,747,135,6,,,,
09/10/20 07:03:29 AM,3982,,,,,,887,86,3,,,,
09/10/20 07:05:05 AM,3983,,,,,,633,267,8,,,,
09/10/20 07:06:37 AM,3982,,,,,,808,98,2,,,,
09/10/20 07:12:06 AM,3983,,,,,,213,66,140,,,,
09/10/20 07:13:40 AM,3982,,,,,,388,38,1,,,,
09/10/20 07:15:14 AM,3983,,,,,,299,110,4,,,,
09/10/20 07:16:52 AM,3982,,,,,,678,189,5,,,,
09/10/20 07:22:31 AM,3983,,,,,,484,28,1,,,,
09/10/20 07:24:04 AM,3983,,,,,,847,52,4,,,,
09/10/20 07:25:36 AM,3982,,,,,,822,78,3,,,,
09/10/20 07:27:12 AM,3983,,,,,,375,32,1,,,,
09/10/20 07:30:48 AM,3982,,,,,,788,128,7,,,,
09/10/20 07:32:29 AM,3982,,,,,,310,23,2,,,,
09/10/20 07:34:04 AM,3982,,,,,,721,191,5,,,,
09/10/20 07:37:39 AM,3983,,,,,,618,198,6,,,,
09/10/20 07:39:16 AM,3982,,,,,,308,35,2,,,,
09/10/20 07:40:48 AM,3983,,,,,,453,265,7,,,,
09/10/20 07:50:22 AM,3981,,,,,,767,140,6,,,,
09/10/20 07:51:55 AM,3981,,,,,,725,155,5,,,,
09/10/20 07:55:28 AM,3982,,,,,,747,48,2,,,,
09/10/20 07:57:02 AM,3981,,,,,,596,151,4,,,,
09/10/20 08:04:41 AM,3982,,,,,,817,59,2,,,,
09/10/20 08:10:23 AM,3981,,,,,,670,156,3,,,,
09/10/20 08:14:00 AM,3981,,,,,,1206,20,1,,,,
09/10/20 08:15:42 AM,3981,,,,,,354,58,1,,,,
09/10/20 08:17:26 AM,3981,,,,,,650,150,4,,,,
09/10/20 08:19:00 AM,3981,,,,,,839,60,4,,,,
09/10/20 08:20:33 AM,3981,,,,,,795,74,2,,,,
09/10/20 08:22:07 AM,3980,,,,,,592,210,5,,,,
09/10/20 08:23:42 AM,3980,,,,,,361,0,0,,,,
09/10/20 08:25:14 AM,3980,,,,,,744,93,4,,,,
09/10/20 08:26:50 AM,3981,,,,,,408,225,10,,,,
09/10/20 08:28:22 AM,3981,,,,,,456,108,2,,,,
09/10/20 08:29:57 AM,3981,,,,,,616,176,4,,,,
09/10/20 08:31:36 AM,3980,,,,,,749,140,6,,,,
09/10/20 08:33:11 AM,3980,,,,,,825,59,1,,,,
09/10/20 08:36:50 AM,3980,,,,,,315,33,0,,,,
09/10/20 08:38:23 AM,3979,,,,,,386,24,0,,,,
09/10/20 08:41:59 AM,3980,,,,,,421,22,0,,,,
09/10/20 08:43:48 AM,3980,,,,,,534,204,6,,,,
09/10/20 08:45:27 AM,3981,,,,,,186,33,208,,,,
09/10/20 08:47:05 AM,3980,,,,,,118,43,9,,,,
09/10/20 08:48:42 AM,3980,,,,,,827,51,2,,,,
09/10/20 08:56:22 AM,3981,,,,,,249,110,3,,,,
09/10/20 09:00:08 AM,3980,,,,,,784,41,2,,,,
09/10/20 09:05:38 AM,3979,,,,,,484,34,1,,,,
09/10/20 09:11:14 AM,3979,,,,,,107,49,17,,,,
09/10/20 09:12:47 AM,3979,,,,,,540,139,3,,,,
09/10/20 09:14:25 AM,3979,,,,,,833,59,3,,,,
09/10/20 09:18:04 AM,3980,,,,,,767,67,1,,,,
09/10/20 09:19:36 AM,3979,,,,,,549,187,7,,,,
09/10/20 09:21:11 AM,3979,,,,,,720,112,3,,,,
09/10/20 09:24:43 AM,3980,,,,,,469,39,1,,,,
09/10/20 09:28:17 AM,3979,,,,,,412,75,1,,,,
09/10/20 09:34:02 AM,3979,,,,,,724,107,5,,,,
09/10/20 09:35:37 AM,3979,,,,,,165,53,3,,,,
09/10/20 09:37:23 AM,3979,,,,,,391,0,0,,,,
09/10/20 09:39:01 AM,3979,,,,,,451,24,0,,,,
09/10/20 09:40:40 AM,3979,,,,,,793,61,2,,,,
09/10/20 09:44:22 AM,3978,,,,,,207,95,2,,,,
09/10/20 09:48:00 AM,3979,,,,,,141,61,2,,,,
09/10/20 09:49:43 AM,3979,,,,,,316,32,1,,,,
09/10/20 09:51:22 AM,3979,,,,,,430,23,0,,,,
09/10/20 09:52:57 AM,3979,,,,,,596,142,3,,,,
09/10/20 10:02:30 AM,3977,,,,,,527,151,3,,,,
09/10/20 10:04:03 AM,3978,,,,,,726,34,1,,,,
09/10/20 10:05:35 AM,3977,,,,,,190,101,2,,,,
09/10/20 10:07:07 AM,3978,,,,,,361,25,0,,,,
09/10/20 10:08:40 AM,3979,,,,,,143,48,4,,,,
09/10/20 10:10:15 AM,3977,,,,,,167,50,3,,,,
09/10/20 10:15:46 AM,3978,,,,,,374,61,1,,,,
09/10/20 10:17:21 AM,3978,,,,,,755,38,1,,,,
09/10/20 10:18:54 AM,3978,,,,,,184,73,8,,,,
09/10/20 10:26:32 AM,3977,,,,,,352,40,1,,,,
09/10/20 10:28:07 AM,3976,,,,,,416,46,3,,,,
09/10/20 10:31:38 AM,3977,,,,,,797,56,1,,,,
09/10/20 10:35:15 AM,3977,,,,,,239,120,4,,,,
09/10/20 10:36:48 AM,3976,,,,,,331,0,0,,,,
09/10/20 10:38:22 AM,3975,,,,,,827,65,2,,,,
09/10/20 10:39:55 AM,3977,,,,,,121,39,1,,,,
09/10/20 10:41:31 AM,3977,,,,,,247,42,1,,,,
09/10/20 10:47:02 AM,3976,,,,,,786,47,2,,,,
09/10/20 10:48:38 AM,3977,,,,,,581,129,3,,,,
09/10/20 10:50:15 AM,3977,,,,,,331,79,14,,,,
09/10/20 10:53:51 AM,3977,,,,,,135,26,21,,,,
09/10/20 10:55:26 AM,3976,,,,,,599,145,3,,,,
09/10/20 10:57:03 AM,3976,,,,,,709,117,4,,,,
09/10/20 11:01:04 AM,3976,,,,,R,,,,
09/10/20 11:02:52 AM,3976,,,,,R,,,,
09/10/20 11:04:39 AM,3976,,,,,R,,,,
09/10/20 11:06:22 AM,3974,,,,,R,,,,
09/10/20 11:08:15 AM,3975,,,,,R,,,,
09/10/20 11:10:03 AM,3976,,,,,R,,,,
09/10/20 11:14:03 AM,3975,,,,,R,,,,
09/10/20 11:15:53 AM,3977,,,,,R,,,,
09/10/20 11:21:56 AM,3975,,,,,R,,,,
09/10/20 11:23:44 AM,3975,,,,,R,,,,
09/10/20 11:25:28 AM,3975,,,,,R,,,,
09/10/20 11:27:11 AM,3976,,,,,R,,,,
09/10/20 11:31:05 AM,3975,,,,,R,,,,
09/10/20 11:37:13 AM,3973,,,,,R,,,,
09/10/20 11:39:00 AM,3974,,,,,R,,,,
09/10/20 11:43:12 AM,3974,,,,,R,,,,
09/10/20 11:45:01 AM,3974,,,,,R,,,,
09/10/20 11:51:18 AM,3973,,,,,R,,,,
09/10/20 11:53:09 AM,3975,,,,,R,,,,
09/10/20 11:54:56 AM,3973,,,,,R,,,,
09/10/20 11:56:44 AM,3974,,,,,R,,,,
09/10/20 11:58:31 AM,3974,,,,,R,,,,
09/10/20 12:02:34 PM,3974,,,,,R,,,,
09/10/20 12:04:21 PM,3975,,,,,R,,,,
09/10/20 12:06:10 PM,3974,,,,,R,,,,
09/10/20 12:07:57 PM,3973,,,,,R,,,,
09/10/20 12:09:43 PM,3972,,,,,R,,,,
09/10/20 12:11:38 PM,3974,,,,,R,,,,
09/10/20 12:13:26 PM,3974,,,,,R,,,,
09/10/20 12:15:14 PM,3974,,,,,R,,,,
09/10/20 12:17:01 PM,3974,,,,,R,,,,
09/10/20 12:18:50 PM,3975,,,,,R,,,,
09/10/20 12:18:51 PM,3975,,,,,R,,,,
09/10/20 12:20:38 PM,3974,,,,,R,,,,
09/10/20 12:24:47 PM,3972,,,,,R,,,,
09/10/20 12:26:36 PM,3973,,,,,R,,,,
09/10/20 12:28:27 PM,3973,,,,,R,,,,
09/10/20 12:32:34 PM,3973,,,,,R,,,,
09/10/20 12:34:21 PM,3973,,,,,R,,,,
09/10/20 12:35:53 PM,3974,,,,,,641,37,1,,,,
09/10/20 12:41:42 PM,3972,,,,,,0,0,0,,,,
09/10/20 12:43:19 PM,3974,,,,,,712,32,1,,,,
09/10/20 12:47:28 PM,3973,,,,,R,,,,
09/10/20 12:49:13 PM,3972,,,,,R,,,,
09/10/20 12:51:06 PM,3973,,,,,R,,,,
09/10/20 12:52:52 PM,3973,,,,,R,,,,
09/10/20 12:56:41 PM,3972,,,,,R,,,,
09/10/20 12:58:37 PM,3973,,,,,R,,,,
09/10/20 01:00:24 PM,3972,,,,,R,,,,
09/10/20 01:02:13 PM,3971,,,,,R,,,,
09/10/20 01:04:00 PM,3972,,,,,R,,,,
09/10/20 01:05:50 PM,3972,,,,,R,,,,
09/10/20 01:07:46 PM,3973,,,,,R,,,,
09/10/20 01:11:49 PM,3973,,,,,R,,,,
09/10/20 01:16:04 PM,3973,,,,,R,,,,
09/10/20 01:24:39 PM,3971,,,,,R,,,,
09/10/20 01:26:33 PM,3972,,,,,R,,,,
09/10/20 01:30:36 PM,3971,,,,,R,,,,
09/10/20 01:32:24 PM,3972,,,,,R,,,,
09/10/20 01:34:11 PM,3971,,,,,R,,,,
09/10/20 01:35:58 PM,3972,,,,,R,,,,
09/10/20 01:37:46 PM,3971,,,,,R,,,,
09/10/20 01:39:35 PM,3971,,,,,R,,,,
09/10/20 01:43:39 PM,3970,,,,,R,,,,
09/10/20 01:45:33 PM,3971,,,,,R,,,,
09/10/20 01:53:28 PM,3970,,,,,R,,,,
09/10/20 01:55:20 PM,3969,,,,,R,,,,
09/10/20 02:01:25 PM,3969,,,,,R,,,,
09/10/20 02:03:14 PM,3970,,,,,R,,,,
09/10/20 02:05:04 PM,3970,,,,,R,,,,
09/10/20 02:06:53 PM,3969,,,,,R,,,,
09/10/20 02:08:40 PM,3970,,,,,R,,,,
09/10/20 02:12:07 PM,3968,,,,,R,,,,
09/10/20 02:16:10 PM,3969,,,,,R,,,,
09/10/20 02:17:59 PM,3970,,,,,R,,,,
09/10/20 02:19:46 PM,3970,,,,,R,,,,
09/10/20 02:21:34 PM,3969,,,,,R,,,,
09/10/20 02:23:20 PM,3968,,,,,R,,,,
09/10/20 02:25:10 PM,3970,,,,,R,,,,
09/10/20 02:26:59 PM,3969,,,,,R,,,,
09/10/20 02:33:19 PM,3969,,,,,R,,,,
09/10/20 02:35:06 PM,3969,,,,,R,,,,
09/10/20 02:36:53 PM,3969,,,,,R,,,,
09/10/20 02:40:27 PM,3967,,,,,R,,,,
09/10/20 02:42:16 PM,3969,,,,,R,,,,
09/10/20 02:44:08 PM,3968,,,,,R,,,,
09/10/20 02:45:55 PM,3969,,,,,R,,,,
09/10/20 02:47:41 PM,3968,,,,,R,,,,
09/10/20 02:49:37 PM,3969,,,,,R,,,,
09/10/20 02:51:29 PM,3969,,,,,R,,,,
09/10/20 02:53:22 PM,3968,,,,,R,,,,
09/10/20 02:57:22 PM,3968,,,,,R,,,,
09/10/20 03:01:24 PM,3967,,,,,R,,,,
09/10/20 03:10:02 PM,3967,,,,,R,,,,
09/10/20 03:11:52 PM,3968,,,,,R,,,,
09/10/20 03:13:40 PM,3967,,,,,R,,,,
09/10/20 03:17:42 PM,3967,,,,,R,,,,
09/10/20 03:24:01 PM,3967,,,,,R,,,,
09/10/20 03:25:51 PM,3967,,,,,R,,,,
09/10/20 03:27:40 PM,3966,,,,,R,,,,
09/10/20 03:29:26 PM,3967,,,,,R,,,,
09/10/20 03:31:14 PM,3967,,,,,R,,,,
09/10/20 03:33:03 PM,3967,,,,,R,,,,
09/10/20 03:37:05 PM,3966,,,,,R,,,,
09/10/20 03:38:53 PM,3967,,,,,R,,,,
09/10/20 03:40:40 PM,3967,,,,,R,,,,
09/10/20 03:44:31 PM,3966,,,,,R,,,,
09/10/20 03:50:51 PM,3966,,,,,R,,,,
09/10/20 03:50:52 PM,3966,,,,,R,,,,
09/10/20 03:54:53 PM,3966,,,,,R,,,,
09/10/20 03:56:41 PM,3966,,,,,R,,,,
09/10/20 04:00:43 PM,3965,,,,,R,,,,
09/10/20 04:04:50 PM,3965,,,,,R,,,,
09/10/20 04:13:14 PM,3966,,,,,R,,,,
09/10/20 04:15:01 PM,3965,,,,,R,,,,
09/10/20 04:16:50 PM,3966,,,,,R,,,,
09/10/20 04:16:51 PM,3966,,,,,R,,,,
09/10/20 04:24:49 PM,3965,,,,,R,,,,
09/10/20 04:28:47 PM,3965,,,,,R,,,,
09/10/20 04:30:35 PM,3964,,,,,R,,,,
09/10/20 04:34:32 PM,3964,,,,,R,,,,
09/10/20 04:36:18 PM,3964,,,,,R,,,,
09/10/20 04:38:07 PM,3963,,,,,R,,,,
09/10/20 04:39:53 PM,3964,,,,,R,,,,
09/10/20 04:41:41 PM,3964,,,,,R,,,,
09/10/20 04:43:29 PM,3964,,,,,R,,,,
09/10/20 04:45:15 PM,3964,,,,,R,,,,
09/10/20 04:51:30 PM,3964,,,,,R,,,,
09/10/20 04:57:29 PM,3963,,,,,R,,,,
09/10/20 05:01:33 PM,3963,,,,,R,,,,
09/10/20 05:03:24 PM,3963,,,,,R,,,,
09/10/20 05:05:12 PM,3964,,,,,R,,,,
09/10/20 05:07:01 PM,3963,,,,,R,,,,
09/10/20 05:08:52 PM,3964,,,,,R,,,,
09/10/20 05:10:46 PM,3962,,,,,R,,,,
09/10/20 05:12:30 PM,3963,,,,,R,,,,
09/10/20 05:14:18 PM,3964,,,,,R,,,,
09/10/20 05:20:38 PM,3961,,,,,R,,,,
09/10/20 05:22:25 PM,3963,,,,,R,,,,
09/10/20 05:26:39 PM,3963,,,,,R,,,,
09/10/20 05:30:42 PM,3962,,,,,R,,,,
09/10/20 05:32:33 PM,3962,,,,,R,,,,
09/10/20 05:34:20 PM,3962,,,,,R,,,,
09/10/20 05:36:08 PM,3961,,,,,R,,,,
09/10/20 05:42:22 PM,3962,,,,,R,,,,
09/10/20 05:44:17 PM,3962,,,,,R,,,,
09/10/20 05:46:04 PM,3960,,,,,R,,,,
09/10/20 05:50:05 PM,3962,,,,,R,,,,
09/10/20 05:51:51 PM,3961,,,,,R,,,,
09/10/20 05:55:54 PM,3961,,,,,R,,,,
09/10/20 05:59:57 PM,3962,,,,,R,,,,
09/10/20 06:01:49 PM,3961,,,,,R,,,,
09/10/20 06:03:36 PM,3960,,,,,R,,,,
09/10/20 06:09:47 PM,3961,,,,,R,,,,
09/10/20 06:22:47 PM,3960,,,,,R,,,,
09/10/20 06:24:36 PM,3960,,,,,R,,,,
09/10/20 06:37:17 PM,3959,,,,,R,,,,
09/10/20 06:39:04 PM,3959,,,,,R,,,,
09/10/20 06:40:54 PM,3960,,,,,R,,,,
09/10/20 06:49:29 PM,3960,,,,,R,,,,
09/10/20 06:57:56 PM,3959,,,,,R,,,,
09/10/20 06:59:43 PM,3959,,,,,R,,,,
09/10/20 07:03:46 PM,3959,,,,,R,,,,
09/10/20 07:05:38 PM,3959,,,,,R,,,,
09/10/20 07:07:25 PM,3958,,,,,R,,,,
09/10/20 07:09:13 PM,3960,,,,,R,,,,
09/10/20 07:13:16 PM,3958,,,,,R,,,,
09/10/20 07:15:06 PM,3958,,,,,R,,,,
09/10/20 07:16:59 PM,3958,,,,,R,,,,
09/10/20 07:20:58 PM,3958,,,,,R,,,,
09/10/20 07:34:09 PM,3957,,,,,R,,,,
09/10/20 07:35:56 PM,3958,,,,,R,,,,
09/10/20 07:37:40 PM,3958,,,,,R,,,,
09/10/20 07:48:22 PM,3956,,,,,R,,,,
09/10/20 07:52:24 PM,3958,,,,,R,,,,
09/10/20 07:56:27 PM,3956,,,,,R,,,,
09/10/20 08:04:57 PM,3956,,,,,R,,,,
09/10/20 08:06:47 PM,3957,,,,,R,,,,
